date,dados.gov.br,data.comsode.eu,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.si,data.gov.sk,data.gov.uk,data.gv.at,datahub.io,energydata.info,hubofdata.ru,odn.opendata.sk,opendata.government.bg,opendata.hu,opendata.praha.eu,opendata.swiss,www.data.gov.sg,www.europeandataportal.eu,www.govdata.de,www.hri.fi,www.opendataphilly.org
20170206,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170207,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170208,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170209,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170210,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170211,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170212,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170213,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170214,-1,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170215,-1,15,-1,5,-1,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170216,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170217,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170218,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170219,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170220,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170221,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170222,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170223,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170224,15,15,-1,5,4,3,15,-1,-1,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170225,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170226,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170227,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170228,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170301,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170302,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170303,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170304,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170305,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170306,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170307,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170308,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170309,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170310,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170311,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170312,-1,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170313,-1,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170314,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170315,-1,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170316,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170317,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170318,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170319,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170320,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170321,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170322,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170323,15,15,-1,5,4,3,-1,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170324,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170325,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170326,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170327,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170328,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170329,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170330,-1,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170331,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170401,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170402,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170403,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170404,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,-1,15,15,-1,15,-1,42,-1,-1
20170405,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170406,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170407,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170408,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170409,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170410,15,15,-1,5,4,-1,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170411,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170412,15,15,-1,5,4,3,-1,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170413,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170414,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170415,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170416,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170417,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170418,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170419,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170420,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170421,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170422,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170423,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170424,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170425,15,15,-1,5,4,3,15,-1,-1,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170426,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170427,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170428,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170429,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170430,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170501,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170502,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170503,15,15,-1,5,4,3,15,-1,5,-1,-1,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170504,15,15,-1,5,4,3,-1,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170505,15,15,-1,5,4,3,-1,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170506,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170507,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170508,-1,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170509,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170510,15,15,-1,5,-1,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170511,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170512,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170513,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170514,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170515,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170516,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170517,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170518,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170519,15,15,-1,5,4,3,-1,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170520,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170521,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170522,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170523,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170524,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170525,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170526,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170527,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170528,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170529,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170530,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170531,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170601,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170602,15,15,-1,5,4,3,15,-1,-1,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170603,15,15,-1,5,4,3,15,-1,-1,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170604,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170605,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170606,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170607,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170608,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170609,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170610,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170611,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170612,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170613,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170614,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170615,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170616,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170617,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170618,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170619,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170620,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170621,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170622,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170623,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170624,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170625,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170626,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170627,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170628,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170629,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170630,15,15,-1,-1,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170701,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170702,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170703,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170704,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170705,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170706,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170707,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170708,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170709,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170710,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170711,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170712,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170713,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170714,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170715,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170716,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170717,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170718,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170719,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,-1,-1
20170720,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170721,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170722,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170723,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170724,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170725,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170726,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170727,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170728,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170729,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170730,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170731,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170801,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170802,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170803,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170804,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170805,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170806,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170807,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170808,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170809,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170810,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170811,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170812,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170813,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170814,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170815,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170816,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170817,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170818,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170819,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170820,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170821,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170822,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170823,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170824,-1,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170825,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170826,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170827,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170828,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170829,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170830,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170831,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170901,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170902,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170903,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170904,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170905,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170906,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170907,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170908,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170909,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170910,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170911,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170912,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170913,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170914,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170915,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170916,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170917,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170918,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170919,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170920,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170921,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170922,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
20170923,15,15,-1,5,4,3,15,-1,5,-1,16,-1,15,15,15,15,-1,15,-1,42,9,-1
